MSG,7,1,1,AA7426,1,2026/05/11,00:36:27.226,2026/05/11,00:36:27.234,,35000,,,,,,,,,,
MSG,3,1,1,A41144,1,2026/05/11,00:36:27.240,2026/05/11,00:36:27.261,,34025,,,41.638138,-81.355133,,,0,,0,0
MSG,8,1,1,A42B45,1,2026/05/11,00:36:27.245,2026/05/11,00:36:27.261,,,,,,,,,,,,0
MSG,8,1,1,A42B45,1,2026/05/11,00:36:27.263,2026/05/11,00:36:27.288,,,,,,,,,,,,0
MSG,7,1,1,AA7426,1,2026/05/11,00:36:27.271,2026/05/11,00:36:27.288,,35000,,,,,,,,,,
MSG,7,1,1,A41144,1,2026/05/11,00:36:27.290,2026/05/11,00:36:27.315,,34025,,,,,,,,,,
MSG,7,1,1,AA7426,1,2026/05/11,00:36:27.292,2026/05/11,00:36:27.316,,35000,,,,,,,,,,
MSG,7,1,1,A39EF2,1,2026/05/11,00:36:27.313,2026/05/11,00:36:27.316,,39975,,,,,,,,,,
MSG,7,1,1,AA7426,1,2026/05/11,00:36:27.330,2026/05/11,00:36:27.343,,35000,,,,,,,,,,
MSG,8,1,1,A1244B,1,2026/05/11,00:36:27.348,2026/05/11,00:36:27.370,,,,,,,,,,,,0
MSG,8,1,1,A1244B,1,2026/05/11,00:36:27.361,2026/05/11,00:36:27.370,,,,,,,,,,,,0
MSG,8,1,1,A41144,1,2026/05/11,00:36:27.372,2026/05/11,00:36:27.397,,,,,,,,,,,,0
MSG,7,1,1,A41144,1,2026/05/11,00:36:27.375,2026/05/11,00:36:27.398,,34025,,,,,,,,,,
MSG,4,1,1,A41144,1,2026/05/11,00:36:27.410,2026/05/11,00:36:27.425,,,368,292,,,-64,,,,,0
MSG,8,1,1,AA7426,1,2026/05/11,00:36:27.468,2026/05/11,00:36:27.479,,,,,,,,,,,,0
MSG,7,1,1,AA7426,1,2026/05/11,00:36:27.480,2026/05/11,00:36:27.507,,35000,,,,,,,,,,
MSG,8,1,1,AA7426,1,2026/05/11,00:36:27.480,2026/05/11,00:36:27.507,,,,,,,,,,,,0
MSG,8,1,1,ABD971,1,2026/05/11,00:36:27.481,2026/05/11,00:36:27.507,,,,,,,,,,,,0
MSG,7,1,1,AA7426,1,2026/05/11,00:36:27.483,2026/05/11,00:36:27.507,,35000,,,,,,,,,,
MSG,4,1,1,ABD971,1,2026/05/11,00:36:27.498,2026/05/11,00:36:27.507,,,324,247,,,1280,,,,,0
MSG,8,1,1,A39EF2,1,2026/05/11,00:36:27.507,2026/05/11,00:36:27.534,,,,,,,,,,,,0
MSG,4,1,1,A53F20,1,2026/05/11,00:36:27.511,2026/05/11,00:36:27.534,,,209,313,,,2688,,,,,0
MSG,3,1,1,AA7426,1,2026/05/11,00:36:27.544,2026/05/11,00:36:27.561,,35000,,,41.621796,-82.089656,,,0,,0,0
MSG,3,1,1,ABD971,1,2026/05/11,00:36:27.545,2026/05/11,00:36:27.561,,11400,,,41.453751,-82.017996,,,0,,0,0
MSG,8,1,1,A41144,1,2026/05/11,00:36:27.560,2026/05/11,00:36:27.589,,,,,,,,,,,,0
MSG,8,1,1,A41144,1,2026/05/11,00:36:27.561,2026/05/11,00:36:27.589,,,,,,,,,,,,0
MSG,8,1,1,A1244B,1,2026/05/11,00:36:27.570,2026/05/11,00:36:27.589,,,,,,,,,,,,0
MSG,8,1,1,A41144,1,2026/05/11,00:36:27.570,2026/05/11,00:36:27.589,,,,,,,,,,,,0
MSG,8,1,1,A1244B,1,2026/05/11,00:36:27.587,2026/05/11,00:36:27.616,,,,,,,,,,,,0
MSG,8,1,1,A41144,1,2026/05/11,00:36:27.587,2026/05/11,00:36:27.616,,,,,,,,,,,,0
MSG,8,1,1,A1244B,1,2026/05/11,00:36:27.599,2026/05/11,00:36:27.616,,,,,,,,,,,,0
MSG,7,1,1,A42B45,1,2026/05/11,00:36:27.620,2026/05/11,00:36:27.643,,34050,,,,,,,,,,
MSG,7,1,1,A41144,1,2026/05/11,00:36:27.677,2026/05/11,00:36:27.698,,34025,,,,,,,,,,
MSG,8,1,1,A42B45,1,2026/05/11,00:36:27.689,2026/05/11,00:36:27.698,,,,,,,,,,,,0
MSG,1,1,1,A41144,1,2026/05/11,00:36:27.691,2026/05/11,00:36:27.698,DAL2594 ,,,,,,,,,,,0
MSG,8,1,1,A42B45,1,2026/05/11,00:36:27.706,2026/05/11,00:36:27.725,,,,,,,,,,,,0
MSG,3,1,1,A39EF2,1,2026/05/11,00:36:27.719,2026/05/11,00:36:27.725,,39975,,,41.629152,-81.849230,,,0,,0,0
MSG,3,1,1,A53F20,1,2026/05/11,00:36:27.730,2026/05/11,00:36:27.753,,5400,,,41.497968,-81.841885,,,0,,0,0
MSG,3,1,1,A41144,1,2026/05/11,00:36:27.731,2026/05/11,00:36:27.753,,34025,,,41.638416,-81.356187,,,0,,0,0
MSG,5,1,1,A41144,1,2026/05/11,00:36:27.733,2026/05/11,00:36:27.753,,34025,,,,,,,0,,0,
MSG,7,1,1,A1244B,1,2026/05/11,00:36:27.750,2026/05/11,00:36:27.753,,35000,,,,,,,,,,
MSG,7,1,1,A41144,1,2026/05/11,00:36:27.752,2026/05/11,00:36:27.780,,34025,,,,,,,,,,
MSG,5,1,1,A1244B,1,2026/05/11,00:36:27.831,2026/05/11,00:36:27.834,,35000,,,,,,,0,,0,
MSG,7,1,1,A1244B,1,2026/05/11,00:36:27.842,2026/05/11,00:36:27.862,,35000,,,,,,,,,,
MSG,3,1,1,A1244B,1,2026/05/11,00:36:27.919,2026/05/11,00:36:27.944,,35000,,,41.548782,-81.431600,,,0,,0,0
MSG,4,1,1,A1244B,1,2026/05/11,00:36:27.942,2026/05/11,00:36:27.971,,,540,99,,,64,,,,,0
MSG,7,1,1,A42B45,1,2026/05/11,00:36:27.978,2026/05/11,00:36:27.998,,34050,,,,,,,,,,
MSG,8,1,1,AA7426,1,2026/05/11,00:36:28.050,2026/05/11,00:36:28.053,,,,,,,,,,,,0
MSG,4,1,1,A42B45,1,2026/05/11,00:36:28.053,2026/05/11,00:36:28.080,,,363,303,,,0,,,,,0
MSG,8,1,1,A42B45,1,2026/05/11,00:36:28.063,2026/05/11,00:36:28.080,,,,,,,,,,,,0
MSG,4,1,1,A39EF2,1,2026/05/11,00:36:28.111,2026/05/11,00:36:28.135,,,394,286,,,0,,,,,0
MSG,7,1,1,AA7426,1,2026/05/11,00:36:28.127,2026/05/11,00:36:28.135,,35000,,,,,,,,,,
MSG,7,1,1,A41144,1,2026/05/11,00:36:28.133,2026/05/11,00:36:28.135,,34025,,,,,,,,,,
MSG,4,1,1,AA7426,1,2026/05/11,00:36:28.149,2026/05/11,00:36:28.162,,,528,98,,,0,,,,,0
MSG,8,1,1,C04394,1,2026/05/11,00:36:28.214,2026/05/11,00:36:28.217,,,,,,,,,,,,0
MSG,7,1,1,A53F20,1,2026/05/11,00:36:28.215,2026/05/11,00:36:28.244,,5425,,,,,,,,,,
MSG,7,1,1,A39EF2,1,2026/05/11,00:36:28.220,2026/05/11,00:36:28.244,,39975,,,,,,,,,,
MSG,7,1,1,AA7426,1,2026/05/11,00:36:28.226,2026/05/11,00:36:28.244,,35000,,,,,,,,,,
MSG,7,1,1,A42B45,1,2026/05/11,00:36:28.236,2026/05/11,00:36:28.244,,34050,,,,,,,,,,
MSG,7,1,1,A41144,1,2026/05/11,00:36:28.240,2026/05/11,00:36:28.244,,34025,,,,,,,,,,
MSG,3,1,1,A42B45,1,2026/05/11,00:36:28.243,2026/05/11,00:36:28.271,,34050,,,41.058701,-81.532849,,,0,,0,0
MSG,3,1,1,A41144,1,2026/05/11,00:36:28.260,2026/05/11,00:36:28.271,,34025,,,41.638779,-81.357255,,,0,,0,0
MSG,7,1,1,AA7426,1,2026/05/11,00:36:28.270,2026/05/11,00:36:28.299,,35000,,,,,,,,,,
MSG,7,1,1,A39EF2,1,2026/05/11,00:36:28.300,2026/05/11,00:36:28.326,,39975,,,,,,,,,,
MSG,4,1,1,A41144,1,2026/05/11,00:36:28.301,2026/05/11,00:36:28.326,,,368,292,,,-64,,,,,0
MSG,8,1,1,A1244B,1,2026/05/11,00:36:28.339,2026/05/11,00:36:28.353,,,,,,,,,,,,0
MSG,7,1,1,A1244B,1,2026/05/11,00:36:28.350,2026/05/11,00:36:28.353,,35000,,,,,,,,,,
MSG,7,1,1,A1244B,1,2026/05/11,00:36:28.357,2026/05/11,00:36:28.380,,35000,,,,,,,,,,
MSG,7,1,1,A1244B,1,2026/05/11,00:36:28.379,2026/05/11,00:36:28.408,,35000,,,,,,,,,,
MSG,7,1,1,A42B45,1,2026/05/11,00:36:28.416,2026/05/11,00:36:28.435,,34050,,,,,,,,,,
MSG,7,1,1,AA7426,1,2026/05/11,00:36:28.424,2026/05/11,00:36:28.435,,35000,,,,,,,,,,
MSG,7,1,1,AA7426,1,2026/05/11,00:36:28.471,2026/05/11,00:36:28.490,,35000,,,,,,,,,,
MSG,1,1,1,ABD971,1,2026/05/11,00:36:28.472,2026/05/11,00:36:28.490,SWA1378 ,,,,,,,,,,,0
MSG,4,1,1,A53F20,1,2026/05/11,00:36:28.497,2026/05/11,00:36:28.517,,,208,311,,,2688,,,,,0
MSG,7,1,1,AA7426,1,2026/05/11,00:36:28.513,2026/05/11,00:36:28.517,,35000,,,,,,,,,,
MSG,4,1,1,A42B45,1,2026/05/11,00:36:28.523,2026/05/11,00:36:28.544,,,363,303,,,0,,,,,0
MSG,7,1,1,A53F20,1,2026/05/11,00:36:28.546,2026/05/11,00:36:28.572,,5450,,,,,,,,,,
MSG,7,1,1,A53F20,1,2026/05/11,00:36:28.548,2026/05/11,00:36:28.572,,5450,,,,,,,,,,
MSG,7,1,1,A53F20,1,2026/05/11,00:36:28.551,2026/05/11,00:36:28.572,,5450,,,,,,,,,,
MSG,7,1,1,A39EF2,1,2026/05/11,00:36:28.556,2026/05/11,00:36:28.572,,39975,,,,,,,,,,
MSG,8,1,1,A39EF2,1,2026/05/11,00:36:28.559,2026/05/11,00:36:28.572,,,,,,,,,,,,0
MSG,7,1,1,A42B45,1,2026/05/11,00:36:28.606,2026/05/11,00:36:28.626,,34050,,,,,,,,,,
MSG,3,1,1,ABD971,1,2026/05/11,00:36:28.643,2026/05/11,00:36:28.654,,11425,,,41.453092,-82.020029,,,0,,0,0
MSG,3,1,1,A39EF2,1,2026/05/11,00:36:28.647,2026/05/11,00:36:28.654,,39975,,,41.629618,-81.851594,,,0,,0,0
MSG,3,1,1,AA7426,1,2026/05/11,00:36:28.664,2026/05/11,00:36:28.681,,35000,,,41.621378,-82.085820,,,0,,0,0
MSG,7,1,1,A1244B,1,2026/05/11,00:36:28.692,2026/05/11,00:36:28.708,,35000,,,,,,,,,,
MSG,7,1,1,A1244B,1,2026/05/11,00:36:28.738,2026/05/11,00:36:28.763,,35000,,,,,,,,,,
MSG,8,1,1,A41144,1,2026/05/11,00:36:28.751,2026/05/11,00:36:28.763,,,,,,,,,,,,0
MSG,3,1,1,A53F20,1,2026/05/11,00:36:28.826,2026/05/11,00:36:28.845,,5450,,,41.498657,-81.842963,,,0,,0,0
MSG,1,1,1,A39EF2,1,2026/05/11,00:36:28.831,2026/05/11,00:36:28.845,EJM333  ,,,,,,,,,,,0
MSG,5,1,1,A42B45,1,2026/05/11,00:36:28.843,2026/05/11,00:36:28.845,,34050,,,,,,,0,,0,
MSG,8,1,1,A53F20,1,2026/05/11,00:36:28.880,2026/05/11,00:36:28.899,,,,,,,,,,,,0
MSG,4,1,1,A1244B,1,2026/05/11,00:36:28.887,2026/05/11,00:36:28.899,,,540,99,,,64,,,,,0
MSG,8,1,1,A1244B,1,2026/05/11,00:36:28.893,2026/05/11,00:36:28.899,,,,,,,,,,,,0
MSG,8,1,1,A1244B,1,2026/05/11,00:36:28.903,2026/05/11,00:36:28.927,,,,,,,,,,,,0
MSG,8,1,1,A1244B,1,2026/05/11,00:36:28.922,2026/05/11,00:36:28.927,,,,,,,,,,,,0
MSG,3,1,1,A1244B,1,2026/05/11,00:36:28.938,2026/05/11,00:36:28.954,,35000,,,41.548384,-81.428237,,,0,,0,0
MSG,8,1,1,A39EF2,1,2026/05/11,00:36:28.947,2026/05/11,00:36:28.954,,,,,,,,,,,,0
MSG,8,1,1,A39EF2,1,2026/05/11,00:36:28.966,2026/05/11,00:36:28.981,,,,,,,,,,,,0
MSG,8,1,1,AA7426,1,2026/05/11,00:36:28.981,2026/05/11,00:36:29.009,,,,,,,,,,,,0
MSG,8,1,1,AA7426,1,2026/05/11,00:36:28.992,2026/05/11,00:36:29.009,,,,,,,,,,,,0
MSG,4,1,1,A42B45,1,2026/05/11,00:36:29.003,2026/05/11,00:36:29.009,,,363,303,,,0,,,,,0
MSG,8,1,1,AA7426,1,2026/05/11,00:36:29.011,2026/05/11,00:36:29.036,,,,,,,,,,,,0
MSG,8,1,1,A42B45,1,2026/05/11,00:36:29.081,2026/05/11,00:36:29.090,,,,,,,,,,,,0
MSG,8,1,1,A42B45,1,2026/05/11,00:36:29.100,2026/05/11,00:36:29.118,,,,,,,,,,,,0
MSG,7,1,1,A53F20,1,2026/05/11,00:36:29.110,2026/05/11,00:36:29.118,,5475,,,,,,,,,,
MSG,8,1,1,A42B45,1,2026/05/11,00:36:29.114,2026/05/11,00:36:29.118,,,,,,,,,,,,0
MSG,8,1,1,A42B45,1,2026/05/11,00:36:29.125,2026/05/11,00:36:29.145,,,,,,,,,,,,0
MSG,7,1,1,A1244B,1,2026/05/11,00:36:29.129,2026/05/11,00:36:29.145,,35000,,,,,,,,,,
MSG,7,1,1,A1244B,1,2026/05/11,00:36:29.132,2026/05/11,00:36:29.145,,35000,,,,,,,,,,
MSG,4,1,1,AA7426,1,2026/05/11,00:36:29.134,2026/05/11,00:36:29.145,,,528,98,,,0,,,,,0
MSG,8,1,1,A42B45,1,2026/05/11,00:36:29.233,2026/05/11,00:36:29.254,,,,,,,,,,,,0
MSG,3,1,1,A42B45,1,2026/05/11,00:36:29.243,2026/05/11,00:36:29.254,,34050,,,41.059586,-81.534722,,,0,,0,0
MSG,7,1,1,A39EF2,1,2026/05/11,00:36:29.266,2026/05/11,00:36:29.282,,39975,,,,,,,,,,
MSG,7,1,1,A42B45,1,2026/05/11,00:36:29.290,2026/05/11,00:36:29.309,,34050,,,,,,,,,,
MSG,3,1,1,A53F20,1,2026/05/11,00:36:29.310,2026/05/11,00:36:29.336,,5475,,,41.498932,-81.843400,,,0,,0,0
MSG,7,1,1,A39EF2,1,2026/05/11,00:36:29.311,2026/05/11,00:36:29.336,,39975,,,,,,,,,,
MSG,7,1,1,AA7426,1,2026/05/11,00:36:29.329,2026/05/11,00:36:29.336,,35000,,,,,,,,,,
MSG,7,1,1,A42B45,1,2026/05/11,00:36:29.331,2026/05/11,00:36:29.336,,34050,,,,,,,,,,
MSG,7,1,1,A42B45,1,2026/05/11,00:36:29.368,2026/05/11,00:36:29.391,,34050,,,,,,,,,,
MSG,7,1,1,A1244B,1,2026/05/11,00:36:29.372,2026/05/11,00:36:29.391,,35000,,,,,,,,,,
MSG,7,1,1,A39EF2,1,2026/05/11,00:36:29.394,2026/05/11,00:36:29.418,,39975,,,,,,,,,,
MSG,7,1,1,AA7426,1,2026/05/11,00:36:29.396,2026/05/11,00:36:29.418,,35000,,,,,,,,,,
MSG,4,1,1,A53F20,1,2026/05/11,00:36:29.408,2026/05/11,00:36:29.418,,,209,308,,,2752,,,,,0
MSG,8,1,1,ABD971,1,2026/05/11,00:36:29.532,2026/05/11,00:36:29.555,,,,,,,,,,,,0
MSG,4,1,1,A42B45,1,2026/05/11,00:36:29.583,2026/05/11,00:36:29.609,,,363,303,,,0,,,,,0
MSG,7,1,1,A42B45,1,2026/05/11,00:36:29.596,2026/05/11,00:36:29.609,,34050,,,,,,,,,,
MSG,4,1,1,ABD971,1,2026/05/11,00:36:29.600,2026/05/11,00:36:29.609,,,325,249,,,1984,,,,,0
MSG,3,1,1,ABD971,1,2026/05/11,00:36:29.632,2026/05/11,00:36:29.637,,11450,,,41.452606,-82.021866,,,0,,0,0
MSG,3,1,1,A42B45,1,2026/05/11,00:36:29.673,2026/05/11,00:36:29.691,,34050,,,41.059958,-81.535471,,,0,,0,0
MSG,3,1,1,A39EF2,1,2026/05/11,00:36:29.719,2026/05/11,00:36:29.746,,39975,,,41.630130,-81.853893,,,0,,0,0
MSG,3,1,1,A1244B,1,2026/05/11,00:36:29.794,2026/05/11,00:36:29.800,,35000,,,41.548058,-81.425426,,,0,,0,0
MSG,3,1,1,A53F20,1,2026/05/11,00:36:29.800,2026/05/11,00:36:29.828,,5500,,,41.499252,-81.843900,,,0,,0,0
MSG,7,1,1,A1244B,1,2026/05/11,00:36:29.801,2026/05/11,00:36:29.828,,35000,,,,,,,,,,
MSG,4,1,1,A41144,1,2026/05/11,00:36:29.801,2026/05/11,00:36:29.828,,,368,292,,,-64,,,,,0
MSG,7,1,1,A42B45,1,2026/05/11,00:36:29.814,2026/05/11,00:36:29.828,,34050,,,,,,,,,,
MSG,4,1,1,A1244B,1,2026/05/11,00:36:29.899,2026/05/11,00:36:29.910,,,540,99,,,64,,,,,0
MSG,8,1,1,A41144,1,2026/05/11,00:36:29.921,2026/05/11,00:36:29.937,,,,,,,,,,,,0
MSG,4,1,1,A53F20,1,2026/05/11,00:36:29.938,2026/05/11,00:36:29.964,,,209,308,,,2752,,,,,0
MSG,7,1,1,AA7426,1,2026/05/11,00:36:29.978,2026/05/11,00:36:29.992,,35000,,,,,,,,,,
MSG,7,1,1,AA7426,1,2026/05/11,00:36:29.980,2026/05/11,00:36:29.992,,35000,,,,,,,,,,
MSG,7,1,1,AA7426,1,2026/05/11,00:36:29.994,2026/05/11,00:36:30.019,,35000,,,,,,,,,,
MSG,4,1,1,A42B45,1,2026/05/11,00:36:30.013,2026/05/11,00:36:30.019,,,363,303,,,0,,,,,0
MSG,7,1,1,A39EF2,1,2026/05/11,00:36:30.021,2026/05/11,00:36:30.046,,39975,,,,,,,,,,
MSG,7,1,1,AA7426,1,2026/05/11,00:36:30.036,2026/05/11,00:36:30.046,,35000,,,,,,,,,,
MSG,8,1,1,A42B45,1,2026/05/11,00:36:30.043,2026/05/11,00:36:30.046,,,,,,,,,,,,0
MSG,7,1,1,A41144,1,2026/05/11,00:36:30.059,2026/05/11,00:36:30.073,,34025,,,,,,,,,,
MSG,8,1,1,A53F20,1,2026/05/11,00:36:30.060,2026/05/11,00:36:30.073,,,,,,,,,,,,0
MSG,4,1,1,A39EF2,1,2026/05/11,00:36:30.079,2026/05/11,00:36:30.101,,,394,286,,,128,,,,,0
MSG,7,1,1,A41144,1,2026/05/11,00:36:30.108,2026/05/11,00:36:30.128,,34025,,,,,,,,,,
MSG,8,1,1,AA7426,1,2026/05/11,00:36:30.115,2026/05/11,00:36:30.128,,,,,,,,,,,,0
MSG,4,1,1,AA7426,1,2026/05/11,00:36:30.150,2026/05/11,00:36:30.155,,,528,98,,,0,,,,,0
MSG,3,1,1,A41144,1,2026/05/11,00:36:30.162,2026/05/11,00:36:30.183,,34025,,,41.639969,-81.361313,,,0,,0,0
MSG,7,1,1,AA7426,1,2026/05/11,00:36:30.163,2026/05/11,00:36:30.183,,35000,,,,,,,,,,
MSG,3,1,1,A42B45,1,2026/05/11,00:36:30.214,2026/05/11,00:36:30.237,,34050,,,41.060440,-81.536499,,,0,,0,0
MSG,7,1,1,A41144,1,2026/05/11,00:36:30.218,2026/05/11,00:36:30.237,,34025,,,,,,,,,,
MSG,1,1,1,A53F20,1,2026/05/11,00:36:30.229,2026/05/11,00:36:30.237,SWA1409 ,,,,,,,,,,,0
MSG,7,1,1,A39EF2,1,2026/05/11,00:36:30.242,2026/05/11,00:36:30.265,,39975,,,,,,,,,,
MSG,8,1,1,A1244B,1,2026/05/11,00:36:30.255,2026/05/11,00:36:30.265,,,,,,,,,,,,0
MSG,4,1,1,A41144,1,2026/05/11,00:36:30.271,2026/05/11,00:36:30.292,,,368,292,,,-64,,,,,0
MSG,8,1,1,A41144,1,2026/05/11,00:36:30.274,2026/05/11,00:36:30.292,,,,,,,,,,,,0
MSG,8,1,1,A41144,1,2026/05/11,00:36:30.292,2026/05/11,00:36:30.319,,,,,,,,,,,,0
MSG,8,1,1,A41144,1,2026/05/11,00:36:30.306,2026/05/11,00:36:30.319,,,,,,,,,,,,0
MSG,8,1,1,A1244B,1,2026/05/11,00:36:30.316,2026/05/11,00:36:30.319,,,,,,,,,,,,0
MSG,7,1,1,A39EF2,1,2026/05/11,00:36:30.321,2026/05/11,00:36:30.347,,39975,,,,,,,,,,
MSG,3,1,1,A53F20,1,2026/05/11,00:36:30.322,2026/05/11,00:36:30.347,,5525,,,41.499527,-81.844462,,,0,,0,0
MSG,8,1,1,A1244B,1,2026/05/11,00:36:30.336,2026/05/11,00:36:30.347,,,,,,,,,,,,0
MSG,8,1,1,A39EF2,1,2026/05/11,00:36:30.350,2026/05/11,00:36:30.374,,,,,,,,,,,,0
MSG,8,1,1,A39EF2,1,2026/05/11,00:36:30.360,2026/05/11,00:36:30.374,,,,,,,,,,,,0
MSG,8,1,1,A39EF2,1,2026/05/11,00:36:30.378,2026/05/11,00:36:30.401,,,,,,,,,,,,0
